index_id,product_id,ticket_id,paid_by,item,rating,food_rating,service_rating,price
34639,2856455,8964584,U1066,Miso-Glazed Sea Bass,2,2,1,6
34640,2856455,8964584,U1030,Cilantro-Lime Rice,2,2,1,6
34641,2856455,8964584,U1030,Layered Chicken and Black Bean Enchilada Casserole,2,2,1,6
34642,2856455,8964584,U1133,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,2,14
34643,2856455,8964584,U1133,Grilled Teriyaki-Glazed Salmon,2,2,2,14
34644,2856455,8964584,U1093,Grilled Teriyaki-Glazed Salmon,2,2,2,14
34645,1210442,8964584,U1030,Fettuccine Carbonara,2,2,1,4
34646,1210442,8964584,U1030,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,1,4
34647,1210442,8964584,U1093,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,1,4
34648,1210442,8964584,U1093,Negimaki,2,2,2,11
34649,1210442,8964584,U1066,Lemon Focaccia,2,2,2,11
34650,1210442,8964584,U1133,Pesto Tofu Pasta,2,2,2,11
34651,3878729,8964584,U1030,Cilantro-Lime Rice,2,2,1,6
34652,2856455,778081,U1086,Mexican Beef and Cheese Wontons with Salsa,1,1,1,2
34653,2856455,778081,U1089,Grilled Salmon and Spinach Salad with Peach Dressing,1,1,1,2
34654,2856455,778081,U1089,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,14
34655,2856455,778081,U1086,Fettuccine Carbonara,1,1,1,14
34656,2856455,778081,U1089,Pot Stickers,1,1,1,14
34657,2856455,778081,U1089,Sushi Deviled Eggs | Elegant Appetizers,1,1,1,14
34658,2856455,778081,U1033,Miso Soup,1,1,1,14
34659,2856455,3349755,U1114,Sweet and Spicy Chinese Takeout Chicken,2,2,1,6
34660,2856455,3349755,U1089,Fettuccine Carbonara,2,2,1,6
34661,2856455,3349755,U1089,Lobster and Crab Enchiladas,2,2,1,6
34662,2856455,3349755,U1033,Lobster and Crab Enchiladas,1,1,1,2
34663,2856455,3349755,U1137,Chinese Chicken Salad,1,1,1,2
34664,2856455,5291979,U1109,Bramblewood Blackberry Pie,0,0,0,3
34665,2856455,5291979,U1128,Bramblewood Blackberry Pie,2,2,2,4
34666,2856455,5291979,U1109,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,4
34667,2856455,5291979,U1128,Chinese Chicken Salad,2,2,2,4
34668,2856455,5291979,U1128,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,4
34669,2856455,5291979,U1095,Pot Stickers,0,0,0,12
34670,2856455,5291979,U1032,Cowboy Nachos,2,2,2,8
34671,2856455,311926,U1078,Pot Stickers,2,2,2,5
34672,2856455,311926,U1029,Sherry's Wild West Soup,1,1,1,11
34673,2856455,311926,U1116,Cilantro-Lime Rice,1,1,1,11
34674,2856455,311926,U1061,Pot Stickers,1,1,1,11
34675,2856455,311926,U1045,Udon-Beef Noodle Bowl,1,1,1,11
34676,2856455,311926,U1099,Mexican Ham and Bean Soup,2,2,2,12
34677,2856455,311926,U1114,Miso Soup,2,2,2,12
34678,2856455,9604123,U1026,Lobster and Crab Enchiladas,2,2,2,5
34679,2856455,9604123,U1039,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
34680,2856455,9604123,U1039,Mexican-style Lasagna,2,2,2,5
34681,2856455,9604123,U1039,Pizza Dough,2,2,2,5
34682,2856455,9604123,U1065,Cilantro-Lime Rice,2,2,2,5
34683,2856455,9604123,U1065,Lobster and Crab Enchiladas,2,2,2,5
34684,2856455,9604123,U1065,Pasta Calamari Capri,0,2,0,8
34685,2856455,9604123,U1026,"Prosciutto, Tomato, and Olive Spaghetti",0,2,0,8
34686,2856455,9604123,U1039,Baked Italian Chicken Breasts,0,2,0,8
34687,2856455,9604123,U1026,Mexican Ham and Bean Soup,0,2,0,8
34688,2856455,9604123,U1026,Mexican Style Jalapeno Burger,0,2,0,8
34689,1210442,9604123,U1039,Mexican Bean Pizza,2,2,2,3
34690,1210442,9604123,U1039,Pizza Dough,2,2,2,3
34691,1210442,9604123,U1065,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,3
34692,1210442,9604123,U1039,Mexican Beef and Cheese Wontons with Salsa,2,2,2,3
34693,2856455,3006755,U1089,Mexican-style Lasagna,2,2,1,6
34694,2856455,3006755,U1089,Roasted Vegetables,2,2,1,6
34695,2856455,3006755,U1114,Pot Stickers,2,2,1,6
34696,2856455,3006755,U1027,The Best Chinese Sesame Chicken,1,1,1,2
34697,2856455,3006755,U1114,Chinese Chicken Salad,1,1,1,2
34698,2856455,7188184,U1103,Mexican Ham and Bean Soup,0,0,0,2
34699,2856455,7188184,U1103,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,3
34700,2856455,7188184,U1068,Lobster and Crab Enchiladas,0,0,0,3
34701,2856455,7188184,U1068,Mexican Ham and Bean Soup,0,0,0,3
34702,2856455,5264637,U1074,Sherry's Wild West Soup,2,2,1,6
34703,2856455,5264637,U1100,Negimaki,2,2,1,6
34704,2856455,5264637,U1100,Yaki Udon With Beef,2,2,1,6
34705,2856455,5264637,U1100,Udon-Beef Noodle Bowl,2,2,1,6
34706,2856455,5264637,U1093,Yaki Udon With Beef,2,2,1,6
34707,2856455,5264637,U1093,Mexican-style Lasagna,2,2,1,6
34708,2856455,5264637,U1074,Mexican Ham and Bean Soup,2,2,1,6
34709,2856455,5264637,U1100,Negimaki,2,2,1,6
34710,2856455,5264637,U1100,Cotija and Corn Tacos with Lime and Mango,2,2,1,6
34711,2856455,5264637,U1074,Miso-Glazed Sea Bass,2,2,1,6
34712,2856455,5264637,U1100,Udon-Beef Noodle Bowl,2,2,1,6
34713,2856455,5264637,U1074,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,1,6
34714,2856455,5264637,U1093,Cotija and Corn Tacos with Lime and Mango,2,2,1,6
34715,2856455,5264637,U1093,Udon-Beef Noodle Bowl,2,2,1,6
34716,1210442,5264637,U1100,Grilled Teriyaki-Glazed Salmon,2,2,1,4
34717,2856455,9303573,U1103,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
34718,2856455,9303573,U1103,Mexican Ham and Bean Soup,0,0,0,2
34719,2856455,9303573,U1068,Sherry's Wild West Soup,0,0,0,2
34720,2856455,9303573,U1068,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
34721,2856455,9303573,U1068,Mexican-style Lasagna,0,0,0,2
34722,2856455,9303573,U1068,Cilantro-Lime Rice,0,0,0,2
34723,2856455,9303573,U1103,Mexican Style Jalapeno Burger,0,0,0,2
34724,2856455,9303573,U1103,Sherry's Wild West Soup,1,1,1,6
34725,2856455,9303573,U1103,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
34726,2856455,9303573,U1068,Mexican Ham and Bean Soup,1,1,1,6
34727,2856455,2400834,U1040,Sherry's Wild West Soup,1,1,1,4
34728,2856455,2400834,U1093,Mexican Beef and Cheese Wontons with Salsa,1,1,1,4
34729,2856455,2400834,U1110,Lobster and Crab Enchiladas,1,1,1,4
34730,2856455,2400834,U1066,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,4
34731,2856455,2400834,U1110,Sherry's Wild West Soup,1,1,1,4
34732,2856455,2400834,U1110,Grilled Teriyaki-Glazed Salmon,1,1,1,4
34733,2856455,2400834,U1110,Lobster and Crab Enchiladas,2,2,1,6
34734,2856455,2400834,U1066,Miso Soup,2,2,1,6
34735,2856455,2400834,U1040,Mexican Style Jalapeno Burger,2,2,1,6
34736,2856455,2400834,U1093,Yaki Udon With Beef,2,2,1,6
34737,1210442,2400834,U1066,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,5
34738,1210442,2400834,U1066,Fettuccine Carbonara,1,1,1,5
34739,2856455,4982879,U1106,The Munroe Melt,2,2,2,3
34740,2856455,4982879,U1109,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,3
34741,2856455,4982879,U1032,Sesame Beef and Asian Vegetable Stir-Fry,2,2,2,3
34742,2856455,4982879,U1135,Cotija and Corn Tacos with Lime and Mango,1,1,1,5
34743,2856455,1540844,U1108,Blackberry Limeade,2,2,2,6
34744,2856455,1540844,U1004,Easy Chinese Soy Sauce Chicken,2,2,2,6
34745,2856455,1540844,U1024,Pesto Tofu Pasta,2,2,2,6
34746,2856455,1540844,U1135,Blackberry Limeade,2,2,2,6
34747,2856455,1540844,U1109,Mexican-style Lasagna,1,1,1,5
34748,2856455,1540844,U1108,Lemon Asparagus,1,1,1,5
34749,2856455,1540844,U1109,Pasta Calamari Capri,2,2,2,11
34750,2856455,1540844,U1081,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,7
34751,2856455,1540844,U1024,Lemon Focaccia,2,2,2,7
34752,2856455,1540844,U1135,Sherry's Wild West Soup,2,2,2,8
34753,2856455,1540844,U1004,Easy Chinese Soy Sauce Chicken,0,1,1,8
34754,2856455,1540844,U1106,Mexican Ham and Bean Soup,2,2,2,13
34755,2856455,1540844,U1024,Sweet and Spicy Chinese Takeout Chicken,2,2,2,13
34756,2856455,1540844,U1024,Pizza Dough,1,1,1,12
34757,2856455,1540844,U1055,Mexican Style Jalapeno Burger,1,1,1,12
34758,2856455,2519312,U1113,Sushi Deviled Eggs | Elegant Appetizers,1,2,1,5
34759,2856455,2519312,U1098,Wok-Fried Long Life Noodles with New Year Vegetables,1,2,1,5
34760,2856455,2519312,U1032,Slow-Cooker Cheesy Italian Tortellini,1,2,2,3
34761,2856455,2519312,U1036,Pasta Calamari Capri,0,0,0,11
34762,2856455,2519312,U1089,Yaki Udon With Beef,0,0,0,11
34763,2856455,2519312,U1036,Roasted-Garlic Mashed Potatoes,0,0,0,11
34764,2856455,2519312,U1134,Grilled Salmon and Spinach Salad with Peach Dressing,0,0,0,11
34765,2856455,2519312,U1089,Dave's BBQ Sauce,0,0,0,11
34766,2856455,2519312,U1013,Lemon Asparagus,2,2,2,13
34767,2856455,2519312,U1032,The Best Chinese Sesame Chicken,2,2,2,13
34768,2856455,2519312,U1009,Roasted Vegetables,2,2,2,13
34769,2856455,2519312,U1113,Curried Chicken Salad,2,1,1,10
34770,2856455,2519312,U1013,Negimaki,2,1,1,10
34771,2856455,5501337,U1113,Udon-Beef Noodle Bowl,1,2,1,5
34772,2856455,5501337,U1089,Pasta Calamari Capri,1,2,1,5
34773,2856455,5501337,U1036,Miso Soup,1,2,2,3
34774,2856455,5501337,U1032,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",0,0,0,11
34775,2856455,5501337,U1036,Negimaki,0,0,0,11
34776,2856455,5501337,U1106,Bramblewood Blackberry Pie,0,0,0,11
34777,2856455,4330004,U1037,Mexican-style Lasagna,1,0,2,14
34778,2856455,4330004,U1111,Blackberry Limeade,1,0,2,14
34779,2856455,4330004,U1037,Lemon Asparagus,1,0,2,14
34780,2856455,8206035,U1093,Fettuccine Carbonara,2,2,1,6
34781,2856455,8206035,U1074,Fettuccine Carbonara,2,2,1,6
34782,2856455,8206035,U1093,Sushi Deviled Eggs | Elegant Appetizers,2,2,1,6
34783,2856455,8206035,U1093,Miso Soup,2,2,1,6
34784,2856455,8206035,U1074,Mexican Beef and Cheese Wontons with Salsa,2,2,1,6
34785,2856455,8206035,U1093,Sushi Deviled Eggs | Elegant Appetizers,2,2,1,6
34786,2856455,5358529,U1023,Mexican Ham and Bean Soup,2,2,2,2
34787,2856455,5358529,U1023,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,2
34788,2856455,5358529,U1023,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,2
34789,2856455,5358529,U1023,Cotija and Corn Tacos with Lime and Mango,1,2,1,2
34790,2856455,5358529,U1123,Sherry's Wild West Soup,1,2,1,2
34791,2856455,5358529,U1123,Sherry's Wild West Soup,1,2,1,2
34792,2856455,5358529,U1023,Cilantro-Lime Rice,1,2,1,2
34793,2856455,5358529,U1068,Cotija and Corn Tacos with Lime and Mango,1,2,1,2
34794,2856455,5358529,U1023,Lobster and Crab Enchiladas,1,1,1,6
34795,2856455,6240376,U1019,Sherry's Wild West Soup,1,2,1,5
34796,2856455,6240376,U1113,Lobster and Crab Enchiladas,1,2,1,5
34797,2856455,6240376,U1113,Fettuccine Carbonara,1,2,2,3
34798,2856455,6240376,U1036,Udon Noodles with Bay Scallops and Baby Bok Choy,0,0,0,11
34799,2856455,6240376,U1013,Bramblewood Blackberry Pie,0,0,0,11
34800,2856455,6240376,U1089,Cilantro-Lime Rice,0,0,0,11
34801,2856455,6240376,U1113,Miso-Glazed Sea Bass,0,0,0,11
34802,2856455,6240376,U1089,Udon Noodles with Bay Scallops and Baby Bok Choy,0,0,0,11
34803,2856455,6240376,U1019,Udon-Beef Noodle Bowl,2,2,2,13
34804,2856455,6240376,U1098,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,13
34805,2856455,6240376,U1106,Miso Soup,2,2,2,13
34806,2856455,6240376,U1089,Udon Noodles with Bay Scallops and Baby Bok Choy,2,1,1,10
34807,2856455,6240376,U1036,Roasted Vegetables,2,1,1,10
34808,2856455,2525950,U1095,Miso Soup,1,0,1,10
34809,2856455,2525950,U1084,Cilantro-Lime Rice,2,2,2,39
34810,2856455,4695471,U1132,Pizza Dough,2,2,2,6
34811,2856455,4695471,U1132,Sweet and Spicy Chinese Takeout Chicken,2,2,2,6
34812,2856455,4695471,U1036,Mexican Beef and Cheese Wontons with Salsa,2,2,2,6
34813,2856455,4695471,U1116,Mexican-style Lasagna,2,2,2,6
34814,2856455,4695471,U1055,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",2,2,2,6
34815,2856455,4695471,U1036,The Best Chinese Sesame Chicken,2,2,2,6
34816,2856455,4695471,U1132,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,6
34817,2856455,1512034,U1132,Mexican Style Jalapeno Burger,2,2,2,6
34818,2856455,1512034,U1055,Sweet and Spicy Chinese Takeout Chicken,2,2,2,6
34819,2856455,1512034,U1018,Mexican Beef and Cheese Wontons with Salsa,2,2,2,6
34820,2856455,1512034,U1018,Chinese Chicken Salad,2,2,2,6
34821,2856455,9162621,U1060,Lobster and Crab Enchiladas,0,0,0,2
34822,2856455,2020591,U1035,Cilantro-Lime Rice,2,1,2,5
34823,2856455,2020591,U1035,Cotija and Corn Tacos with Lime and Mango,2,1,2,5
34824,2856455,2020591,U1117,Udon Noodles with Bay Scallops and Baby Bok Choy,2,1,2,5
34825,2856455,2020591,U1035,Fettuccine Carbonara,2,1,2,5
34826,2856455,8045104,U1013,Lemon Asparagus,1,1,1,2
34827,2856455,8045104,U1047,Curried Chicken Salad,1,1,1,2
34828,2856455,8045104,U1089,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,2
34829,2856455,8045104,U1089,Sherry's Wild West Soup,1,1,1,12
34830,2856455,8045104,U1013,Cotija and Corn Tacos with Lime and Mango,1,1,1,12
34831,2856455,8045104,U1089,Wok-Fried Long Life Noodles with New Year Vegetables,1,1,1,12
34832,2856455,8045104,U1047,Grilled Teriyaki-Glazed Salmon,1,1,1,11
34833,2856455,8045104,U1047,Sweet and Spicy Chinese Takeout Chicken,1,1,1,11
34834,1210442,8045104,U1047,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,5
34835,1210442,8045104,U1013,Grilled Teriyaki-Glazed Salmon,1,1,1,5
34836,2856455,6622458,U1036,Sherry's Wild West Soup,2,2,2,6
34837,2856455,6622458,U1071,Pot Stickers,2,2,2,6
34838,2856455,6622458,U1090,Mexican Beef and Cheese Wontons with Salsa,2,2,2,11
34839,2856455,6622458,U1054,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,11
34840,2856455,6622458,U1132,Wok-Fried Long Life Noodles with New Year Vegetables,2,2,2,11
34841,2856455,6622458,U1018,Fried Rice,2,2,2,7
34842,2856455,6622458,U1022,Lobster and Crab Enchiladas,2,2,2,7
34843,2856455,6622458,U1055,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,7
34844,2856455,6622458,U1036,Chinese Chicken Salad,2,2,2,8
34845,2856455,6622458,U1036,Easy Chinese Soy Sauce Chicken,2,2,2,8
34846,2856455,6622458,U1116,Sherry's Wild West Soup,2,2,2,8
34847,2856455,6622458,U1090,Chinese Chicken Salad,2,2,2,8
34848,2856455,6622458,U1055,Cotija and Corn Tacos with Lime and Mango,2,2,2,8
34849,2856455,4566821,U1030,Pasta Calamari Capri,1,2,2,2
34850,2856455,4566821,U1012,Yaki Udon With Beef,1,2,2,2
34851,2856455,4566821,U1012,Cilantro-Lime Rice,1,2,2,2
34852,2856455,4566821,U1117,Mexican Bean Pizza,1,2,2,2
34853,2856455,4566821,U1117,Mexican Ham and Bean Soup,1,2,2,2
34854,2856455,4566821,U1012,Sherry's Wild West Soup,2,2,2,14
34855,2856455,4566821,U1030,Mexican Bean Pizza,2,2,2,14
34856,2856455,4566821,U1030,Lemon Focaccia,2,2,2,14
34857,2856455,4566821,U1117,Mexican Ham and Bean Soup,2,2,2,14
34858,2856455,4566821,U1012,Pizza Dough,2,2,2,14
34859,2856455,4566821,U1117,Pizza Dough,2,2,2,14
34860,2856455,2321007,U1028,Lobster and Crab Enchiladas,0,0,0,2
34861,2856455,2321007,U1050,Cotija and Corn Tacos with Lime and Mango,0,0,0,2
34862,2856455,2321007,U1082,Mexican Style Jalapeno Burger,0,0,0,2
34863,2856455,2321007,U1028,Mexican-style Lasagna,0,0,0,6
34864,2856455,2321007,U1067,Mexican Beef and Cheese Wontons with Salsa,0,0,0,6
34865,2856455,2321007,U1103,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
34866,2856455,2321007,U1103,Mexican Beef and Cheese Wontons with Salsa,1,1,1,6
34867,2856455,2321007,U1067,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
34868,2856455,2321007,U1050,Cilantro-Lime Rice,0,0,0,4
34869,2856455,2321007,U1068,Mexican Bean Pizza,0,0,0,4
34870,2856455,2321007,U1103,Mexican Style Jalapeno Burger,0,0,0,5
34871,2856455,2321007,U1068,Mexican Ham and Bean Soup,0,0,0,5
34872,2856455,2321007,U1068,Cotija and Corn Tacos with Lime and Mango,1,1,1,6
34873,2856455,2321007,U1067,Mexican Style Jalapeno Burger,1,1,1,6
34874,2856455,5178444,U1111,Cotija and Corn Tacos with Lime and Mango,1,0,2,14
34875,2856455,5178444,U1037,Sherry's Wild West Soup,1,0,2,14
34876,2856455,5178444,U1069,Roasted-Garlic Mashed Potatoes,1,0,2,14
34877,2856455,5178444,U1111,Dave's BBQ Sauce,1,0,2,14
34878,2856455,5178444,U1069,Layered Chicken and Black Bean Enchilada Casserole,1,0,2,14
34879,2856455,5178444,U1069,Cotija and Corn Tacos with Lime and Mango,1,0,2,14
34880,2856455,5178444,U1120,Blackberry Limeade,1,0,2,14
34881,2856455,5178444,U1037,Roasted-Garlic Mashed Potatoes,1,0,2,14
34882,2856455,5178444,U1120,Mexican Style Jalapeno Burger,1,0,2,14
34883,2856455,5178444,U1069,Layered Chicken and Black Bean Enchilada Casserole,1,0,2,14
34884,2856455,1310347,U1093,Lobster and Crab Enchiladas,2,2,1,6
34885,2856455,1310347,U1074,Lobster and Crab Enchiladas,2,2,1,6
34886,2856455,2113698,U1069,The Munroe Melt,1,0,2,14
34887,2856455,2113698,U1069,Mexican-style Lasagna,1,0,2,14
34888,2856455,2113698,U1069,Grilled Salmon and Spinach Salad with Peach Dressing,1,0,2,14
34889,2856455,2113698,U1111,Mexican Bean Pizza,1,0,2,14
34890,2856455,2113698,U1111,Lobster and Crab Enchiladas,1,0,2,14
34891,2856455,2113698,U1111,Roasted Vegetables,1,0,2,14
34892,2856455,2113698,U1069,Mexican-style Lasagna,1,0,2,14
34893,2856455,2113698,U1111,Lemon Asparagus,1,0,2,14
34894,2856455,2113698,U1111,Cowboy Nachos,1,0,2,14
34895,2856455,4107496,U1118,Lobster and Crab Enchiladas,2,1,2,6
34896,2856455,4107496,U1118,Sherry's Wild West Soup,2,1,2,6
34897,2856455,4107496,U1044,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,6
34898,2856455,4107496,U1035,Dave's BBQ Sauce,2,1,2,6
34899,2856455,4107496,U1118,Curried Chicken Salad,1,2,1,7
34900,2856455,4107496,U1035,Cowboy Nachos,1,2,1,7
34901,2856455,4107496,U1035,Curried Chicken Salad,1,2,1,7
34902,2856455,4107496,U1118,Mexican Style Jalapeno Burger,1,2,1,7
34903,2856455,4107496,U1035,Mexican Beef and Cheese Wontons with Salsa,1,2,1,7
34904,2856455,4107496,U1118,Mexican Beef and Cheese Wontons with Salsa,1,2,1,7
34905,2856455,9619666,U1013,Sweet and Spicy Chinese Takeout Chicken,0,1,1,5
34906,2856455,9619666,U1091,Udon Noodles with Bay Scallops and Baby Bok Choy,1,1,1,2
34907,2856455,9619666,U1047,Bramblewood Blackberry Pie,1,1,1,14
34908,2856455,9619666,U1047,Sesame Beef and Asian Vegetable Stir-Fry,1,1,1,14
34909,2856455,9619666,U1013,Miso-Glazed Sea Bass,1,1,1,14
34910,2856455,9619666,U1128,Mexican Style Jalapeno Burger,1,1,1,14
34911,2856455,9619666,U1013,Mexican Bean Pizza,1,1,1,12
34912,2856455,9619666,U1047,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",1,1,1,11
34913,2856455,9619666,U1089,Pot Stickers,1,1,1,11
34914,1210442,9619666,U1128,Negimaki,0,1,1,4
34915,2856455,5426427,U1009,"Prosciutto, Tomato, and Olive Spaghetti",2,2,2,6
34916,2856455,5426427,U1106,Pot Stickers,2,2,2,6
34917,2856455,5426427,U1009,How To Make Panzanella (Italian Bread Salad),2,2,2,6
34918,2856455,5426427,U1134,How To Make Panzanella (Italian Bread Salad),2,2,2,6
34919,2856455,5426427,U1134,Pasta Calamari Capri,1,2,2,3
34920,2856455,5426427,U1134,"Prosciutto, Tomato, and Olive Spaghetti",1,2,2,3
34921,2856455,3682007,U1082,Layered Chicken and Black Bean Enchilada Casserole,0,0,0,2
34922,2856455,3682007,U1123,Mexican Beef and Cheese Wontons with Salsa,0,0,0,2
34923,2856455,3682007,U1050,Lobster and Crab Enchiladas,0,0,0,2
34924,2856455,3682007,U1082,Mexican Beef and Cheese Wontons with Salsa,0,0,0,2
34925,2856455,3682007,U1050,Mexican Bean Pizza,0,0,0,6
34926,2856455,3682007,U1050,Lobster and Crab Enchiladas,0,0,0,6
34927,2856455,778691,U1106,Mexican Ham and Bean Soup,2,2,2,6
34928,2856455,778691,U1024,Baked Italian Chicken Breasts,2,2,2,6
34929,2856455,778691,U1101,Pot Stickers,2,2,2,6
34930,2856455,778691,U1106,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,1,1,1,5
34931,2856455,778691,U1055,How To Make Panzanella (Italian Bread Salad),1,1,1,5
34932,2856455,778691,U1135,Mexican Bean Pizza,1,1,1,5
34933,2856455,2186145,U1117,Curried Chicken Salad,2,1,2,5
34934,2856455,2186145,U1117,Miso Soup,2,1,2,5
34935,2856455,7678340,U1018,Slow-Cooker Cheesy Italian Tortellini,2,2,2,6
34936,2856455,7678340,U1018,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,6
34937,2856455,7678340,U1036,Pasta Calamari Capri,2,2,2,6
34938,2856455,7678340,U1036,Fried Rice,2,2,2,11
34939,2856455,7678340,U1018,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,2,2,2,7
34940,2856455,7678340,U1055,How To Make Panzanella (Italian Bread Salad),2,2,2,7
34941,2856455,7678340,U1104,Sweet and Spicy Chinese Takeout Chicken,2,2,2,7
34942,2856455,1213414,U1120,Roasted Vegetables,1,0,2,14
34943,2856455,1213414,U1111,Cotija and Corn Tacos with Lime and Mango,1,0,2,14
34944,2856455,1213414,U1111,Blackberry Limeade,1,0,2,14
34945,2856455,1213414,U1037,Layered Chicken and Black Bean Enchilada Casserole,1,0,2,14
34946,2856455,1213414,U1069,Sherry's Wild West Soup,1,0,2,14
34947,2856455,1213414,U1037,Cowboy Nachos,1,0,2,14
34948,2856455,1213414,U1111,Dave's BBQ Sauce,1,0,2,14
34949,2856455,1213414,U1120,Dave's BBQ Sauce,1,0,2,14
34950,2856455,1213414,U1037,Grilled Salmon and Spinach Salad with Peach Dressing,1,0,2,14
34951,2856455,1213414,U1111,Bramblewood Blackberry Pie,1,0,2,14
34952,2856455,1213414,U1120,Layered Chicken and Black Bean Enchilada Casserole,1,0,2,14
34953,2856455,8324602,U1026,Baked Italian Chicken Breasts,2,2,2,5
34954,2856455,8324602,U1129,"Prosciutto, Nectarine and Fontina Panini on Rosemary Focaccia",2,2,2,5
34955,2856455,8324602,U1129,Layered Chicken and Black Bean Enchilada Casserole,2,2,2,5
34956,2856455,8324602,U1065,How To Make Panzanella (Italian Bread Salad),2,2,2,5
34957,2856455,4273982,U1027,Bramblewood Blackberry Pie,1,1,1,2
34958,2856455,4273982,U1086,Roasted-Garlic Mashed Potatoes,1,1,1,2
34959,2856455,4273982,U1086,Lemon Asparagus,1,1,1,14
34960,2856455,4273982,U1033,Layered Chicken and Black Bean Enchilada Casserole,1,1,1,14
34961,2856455,4273982,U1086,Sushi Deviled Eggs | Elegant Appetizers,1,1,1,14
34962,2856455,4273982,U1086,Fried Rice,1,1,1,14
34963,2856455,4273982,U1027,Miso-Glazed Sea Bass,1,1,1,14
34964,2856455,4273982,U1086,MAMA’S BRAISED CHICKEN LEGS ON RICE W/ FRIED CHILI CAPERS,1,1,1,14
34965,2856455,4273982,U1027,Japanese Beef and Vegetable Hot Pot (Sukiyaki),1,1,1,12
34966,2856455,4273982,U1089,Sweet and Spicy Chinese Takeout Chicken,1,1,1,12
34967,2856455,4273982,U1089,Curried Chicken Salad,1,1,1,12
34968,2856455,4273982,U1089,The Munroe Melt,1,1,1,12
34969,2856455,4273982,U1027,Wok-Fried Long Life Noodles with New Year Vegetables,2,1,1,10
34970,2856455,2570666,U1083,Udon-Beef Noodle Bowl,1,1,1,8
34971,2856455,2570666,U1083,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,8
34972,2856455,2570666,U1084,"Phat Si Ew (Stir-Fried Rice Noodles with Pork, Chinese Broccoli, and Soy Sauce)",1,1,1,8
34973,2856455,2570666,U1095,Mexican Beef and Cheese Wontons with Salsa,1,1,1,8
34974,2856455,2570666,U1095,Spicy Italian White Bean and Sausage Soup,1,1,1,8
34975,2856455,2570666,U1083,Negimaki,1,1,1,8
34976,2856455,2570666,U1084,Easy Chinese Soy Sauce Chicken,1,1,1,8
34977,2856455,2570666,U1084,Yaki Udon With Beef,1,1,1,8
34978,2856455,2570666,U1095,Easy Chinese Soy Sauce Chicken,2,2,2,9
34979,2856455,2570666,U1084,The Best Chinese Sesame Chicken,2,2,2,9
34980,2856455,2570666,U1084,Japanese Beef and Vegetable Hot Pot (Sukiyaki),2,2,2,39
34981,2856455,2570666,U1084,Udon Noodles with Bay Scallops and Baby Bok Choy,2,2,2,39
34982,1210442,2570666,U1084,Chinese Chicken Salad,1,1,1,10
34983,1210442,2570666,U1083,Roasted Vegetables,1,1,1,10
34984,2856455,7116187,U1117,Cilantro-Lime Rice,2,1,2,5
34985,2856455,7116187,U1035,Grilled Salmon and Spinach Salad with Peach Dressing,2,1,2,5
34986,2856455,7116187,U1117,Curried Chicken Salad,2,1,2,5
